role,frequency_hz,t_0.128,t_0.256,t_0.384,t_0.512,t_0.640,t_0.768,t_0.896,t_1.024,t_1.152,t_1.280,t_1.408,t_1.536,t_1.664,t_1.792,t_1.920,t_2.048,t_2.176,t_2.304,t_2.432,t_2.560,t_2.688,t_2.816,t_2.944,t_3.072,t_3.200,t_3.328,t_3.456,t_3.584,t_3.712,t_3.840,t_3.968,t_4.096,t_4.224,t_4.352,t_4.480,t_4.608,t_4.736,t_4.864,t_4.992,t_5.120,t_5.248,t_5.376,t_5.504,t_5.632,t_5.760
abnormal,632.8125,-108.06771312509989,-110.63601991038594,-108.7624993805521,-101.93383098990786,-107.43354462732162,-106.9629616302099,-102.76446757049024,-107.5473152245241,-118.21950196488343,-113.5170932261797,-108.75026277314832,-100.24538827379578,-97.89996417288813,-103.14849982585582,-111.00845804490658,-107.61571270546168,-105.7893327626914,-114.38739487711176,-107.78018340903954,-111.59357724148647,-101.7492208024425,-104.04363951989407,-111.8821012595667,-109.03618165753996,-107.2199244243882,-105.14495047021818,-110.69912896920577,-104.90997664614817,-105.98802197716614,-107.30627775690613,-120.0,-111.41040184772608,-112.31308404154751,-106.14483398239975,-111.3521009513323,-106.82450504456659,-114.92942726723614,-110.03649035399147,-120.0,-120.0,-102.73774826626386,-92.15712445221394,-94.15768644608596,-110.07906187292969,-119.99393101957676
abnormal,636.71875,-110.22761979431294,-112.37085523244005,-103.71566254406468,-109.93763975517525,-103.08183876009203,-104.26179738932198,-107.86336348721946,-115.00265460351233,-118.95669421312105,-113.40273057187524,-111.108660401294,-108.61247675003017,-102.41933676208228,-101.57694865101435,-109.74439990186698,-104.97621509382083,-117.34144004306175,-113.07052883902118,-110.39122097030156,-111.56005247681117,-104.70077099743932,-109.7445749100912,-112.53782636885677,-107.50471639290163,-108.78467415714715,-120.0,-107.4470339319634,-109.4678261705997,-117.28351046409304,-115.31275029784285,-107.63317019429138,-112.84423881186231,-111.06871748633567,-118.63131673187436,-116.27286428877716,-120.0,-110.50383603999956,-114.44311579068695,-112.99737296342471,-113.77367822372108,-104.47404679911256,-98.71069045836504,-98.17252007969171,-104.69467770032526,-107.18627625472969
abnormal,640.625,-116.1725610486885,-108.05332094238582,-120.0,-102.62912069281633,-111.64013644611975,-101.58715793024236,-109.90671115291565,-120.0,-120.0,-115.91812887091002,-110.76257782329314,-110.04192550805841,-117.28918966928265,-108.08042052464799,-110.20550427506917,-109.6737322550826,-108.48563022529731,-107.03185926519645,-116.40864301033609,-106.08513085354723,-109.00859764345505,-110.10189821303257,-102.43172488617732,-112.48295893585171,-106.8556623543516,-115.58484687880657,-110.20820339291303,-106.77264206033954,-107.6147959452613,-109.63494948761527,-109.3645974923017,-120.0,-111.03179557497909,-115.68725361914646,-112.20293227239102,-111.6463963276982,-112.03254516789445,-106.9136088699901,-111.95585485696485,-118.25901218509146,-105.06930177605344,-98.84140558148982,-96.51308811472245,-111.82510506489875,-104.69214087174906
abnormal,644.53125,-108.14774930199711,-109.14672709286536,-103.79791185679042,-111.36112325415738,-102.14699163700811,-113.36511051753838,-100.97510399594259,-109.11951607931037,-120.0,-112.25201281724232,-107.16071116444782,-107.80698835995017,-111.47446420108275,-110.14724713977147,-108.26884172239343,-104.98829456358231,-108.7243226348096,-118.33196335236472,-119.3440672466515,-106.52959558477482,-109.07689043816785,-105.37116823247905,-109.71986919586406,-103.086913088514,-110.05134906803791,-112.01759784763546,-106.12808462540393,-101.63986527460557,-105.18747647312674,-107.19870808060682,-108.63341110205948,-110.52998153072636,-111.53356151042912,-107.44286363681438,-102.39385768086039,-100.898473742421,-103.12892411365783,-119.94874439325145,-112.6108317022883,-120.0,-108.29014135226664,-100.75020009558484,-104.6004527500473,-109.3268747164454,-119.08269323357652
abnormal,648.4375,-111.21439793764388,-120.0,-106.51283905953022,-106.54610660251683,-107.1517841224616,-99.80284920649426,-107.53129626709705,-109.1508539648749,-118.08392417154914,-112.13310246153472,-114.76823492296985,-107.65419334783337,-112.0249393904412,-110.74178276665756,-114.40171554135178,-118.34602703044465,-113.7018596227179,-110.91792580006518,-112.43995399172616,-119.37438603436732,-111.35402567332902,-106.07617441413929,-110.81715232148001,-109.1074169403524,-108.73786158544719,-117.19594202322949,-104.51192702563289,-103.77084055886894,-117.00914936911715,-116.74296541592261,-108.9666203733833,-107.65807156591794,-110.62207103698626,-109.04684482826659,-108.77992156883772,-116.71919661954122,-119.78665042559051,-109.88733469474725,-113.97880620173099,-119.0909624337109,-119.27947254329885,-105.41029871795368,-105.60221535381785,-116.98372593899796,-109.6975870853057
abnormal,652.34375,-110.1765299874041,-120.0,-105.5931566719116,-107.79498037908603,-112.07719512922706,-118.10041254654479,-109.88339138347737,-120.0,-120.0,-104.31637490277052,-102.20047761046261,-109.01917069643528,-112.88658411701364,-115.36535592537214,-117.02051418535639,-115.98845500041774,-111.07406334692735,-115.3648056768904,-114.90533538151192,-119.9576488443281,-110.43543540001039,-107.4309827503471,-106.15115956081935,-115.63071345893077,-120.0,-120.0,-105.42636419204604,-104.40281495140121,-113.89742671872214,-110.87748528400346,-113.10201547567196,-110.28762027122286,-112.17721242577157,-109.65421194726838,-114.53291159431063,-109.92666169827095,-120.0,-120.0,-120.0,-119.08310502946703,-110.42535174982454,-104.36184591585034,-105.00893442508193,-120.0,-112.6504906704662
abnormal,656.25,-105.24988707169874,-110.571141156081,-118.05140431233372,-113.48537446147395,-116.94942543120511,-111.10958405042241,-116.57958435114223,-117.6037461084459,-120.0,-108.06285138379387,-111.9070562939894,-103.96120293202756,-109.2652460601582,-111.85265256367643,-114.87615045779717,-106.51919673801746,-114.24917888672022,-120.0,-111.17130406861882,-106.24313287100154,-111.29091750616057,-118.52907862624684,-111.53832759158848,-117.60218169201954,-117.73059014411263,-115.45680396606156,-111.55702973432426,-115.92940643491887,-117.35557705842521,-108.6882871420251,-111.51374540836335,-110.90839699962834,-108.23274194527411,-116.26589071742859,-105.66081755395031,-120.0,-114.70352109331031,-115.90008810066763,-119.03103072509852,-116.68871070992569,-115.3835682903119,-107.4502367169666,-104.22668466356376,-116.15061091168913,-111.4219109114132
abnormal,660.15625,-111.0298341344247,-108.32753725503483,-110.2111781743018,-109.81763613851322,-109.26557347300096,-111.3223500861619,-112.48431263164417,-120.0,-120.0,-116.62389176795364,-108.38240099973368,-110.89538360712532,-114.06006751663344,-112.2411801783812,-115.52792694331352,-114.05386414788933,-111.03392572317108,-111.43228154569373,-110.25498139185912,-120.0,-107.55908846490095,-110.37796231223469,-114.63068174954412,-119.40425179574596,-120.0,-118.07773734455694,-106.07551926130913,-112.78893717323983,-115.2266132997537,-107.02797728868839,-110.6199104155565,-111.20892472351642,-111.90318350041014,-109.1366441214805,-109.75383240307735,-113.53207753455861,-114.47447789120439,-120.0,-120.0,-112.14280627218587,-110.43262571287244,-101.20283589505347,-103.33747031438962,-120.0,-111.46067588711661
abnormal,664.0625,-109.91839663424022,-113.94907969769807,-118.44751543653547,-120.0,-113.03122884465446,-119.3952441428403,-120.0,-118.58961818591139,-118.74036010087693,-114.8795414084986,-108.95071900216548,-111.7544416801389,-120.0,-111.90735259269286,-114.81998396006652,-114.37551196977857,-113.84327153141795,-117.09841161380675,-120.0,-113.2464617572861,-120.0,-120.0,-112.65047125178381,-108.75349546350996,-111.09970931296016,-120.0,-109.90191858600502,-111.30639676505618,-120.0,-111.88062324196083,-111.75659397943555,-120.0,-120.0,-112.93089152671307,-109.89496995068627,-114.5937198621136,-120.0,-120.0,-117.1419433744662,-120.0,-120.0,-103.92204072502814,-103.73320800230418,-115.6818861384938,-117.82582568864349
abnormal,667.96875,-116.82275198534475,-112.76598192748402,-113.48613569473832,-110.9767101382519,-117.92872696528886,-116.00872276272399,-115.21203510653861,-113.8926449253592,-119.18876638647768,-114.9702559248391,-112.48698937547263,-109.62673621096316,-111.84493138262623,-114.61841388374478,-118.81902697391186,-120.0,-120.0,-120.0,-117.50953211391464,-120.0,-120.0,-112.40360459772106,-112.92826890986491,-120.0,-114.79181281555638,-120.0,-119.52008307740222,-107.70893697196882,-120.0,-118.87613667114226,-116.98610731836479,-120.0,-116.79399945807383,-109.84464070178483,-113.32509011332446,-115.55182863263377,-114.93520889214139,-117.90181372555739,-119.40317842009547,-120.0,-119.90391377366272,-104.03597779992226,-103.32500804009933,-120.0,-120.0
abnormal,671.875,-120.0,-120.0,-118.42002263219767,-114.83737012580379,-113.43126700962556,-110.165660162769,-119.313349821499,-120.0,-120.0,-115.89349869022938,-120.0,-114.01281434619007,-120.0,-120.0,-116.91969402706835,-116.96188708231338,-120.0,-120.0,-118.66173209531044,-116.01246796566545,-118.04437375110291,-117.54048545648718,-118.8295917101366,-119.82249487173911,-118.53118918266051,-116.50733903764633,-110.64915003278975,-117.98387386041384,-118.85846417479245,-118.72199716125772,-120.0,-112.57642287932583,-116.21596068871517,-116.80740815801677,-120.0,-116.9749414778107,-117.1125254865939,-112.69750601109047,-116.08350305450139,-112.83519348955227,-120.0,-106.58574951321927,-108.72819154319885,-120.0,-114.31589559546909
abnormal,675.78125,-113.40551245480006,-115.07007962840738,-120.0,-112.23556967327612,-120.0,-115.60207506558879,-118.5467648307464,-120.0,-120.0,-119.45559951132155,-118.7569713756462,-119.4984052868092,-117.23048751373854,-120.0,-120.0,-117.27378789046216,-120.0,-120.0,-116.94258712227156,-120.0,-118.35926967566525,-112.97613341043225,-113.88700104707004,-110.38524975911487,-119.95690671665469,-115.82641763842231,-116.87203289688878,-113.84699192315983,-117.72607353430145,-120.0,-120.0,-120.0,-120.0,-120.0,-113.39754654931181,-109.62263869400047,-115.37260775657727,-120.0,-120.0,-114.89960285470451,-120.0,-114.81502546087567,-110.67622800658125,-120.0,-120.0
abnormal,679.6875,-120.0,-119.4923580749989,-116.86814445177268,-120.0,-120.0,-120.0,-115.7861592093644,-120.0,-120.0,-120.0,-116.0501015910911,-120.0,-120.0,-120.0,-120.0,-117.22785537859708,-118.34105860039719,-119.50130954007321,-120.0,-118.96542124657414,-119.76310627046996,-115.40936629067468,-118.40428153208751,-120.0,-120.0,-118.95156595629126,-117.91022995391928,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-119.96150824169368,-112.50557130410402,-119.85408163700575,-115.39848184619319,-120.0,-113.30755072878975,-110.23746461290668,-112.9883730925037,-117.25078396552777,-120.0
abnormal,683.59375,-117.71205208118012,-120.0,-120.0,-120.0,-120.0,-115.72493560723557,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-119.06491673614809,-119.70604682927934,-120.0,-120.0,-120.0,-120.0,-118.66629118860347,-120.0,-120.0,-116.31349202988403,-113.4373168918521,-115.9830328701465,-120.0,-120.0,-120.0,-119.61216695915256,-120.0,-120.0,-120.0,-120.0,-120.0,-110.96413407782435,-114.93944869543691,-117.16414749029249,-120.0,-114.17096337198069,-117.00936467676658,-120.0,-118.78743069505119,-118.81635280835599,-116.22107119635395,-118.91836630047514,-120.0
abnormal,687.5,-120.0,-120.0,-120.0,-120.0,-120.0,-114.33446763873422,-113.68663474972163,-120.0,-120.0,-119.74637106449126,-113.33568263689905,-113.46890425635229,-120.0,-119.88815772804313,-120.0,-120.0,-120.0,-120.0,-120.0,-118.1546709706613,-119.1737371803072,-120.0,-120.0,-116.9773935509619,-120.0,-120.0,-120.0,-115.97514340515743,-117.50349790226402,-118.36084331238517,-120.0,-120.0,-119.89699224457098,-116.17797642645883,-120.0,-118.1046316394293,-113.56639401347861,-118.75206174507827,-120.0,-120.0,-120.0,-119.39218690529185,-110.93971483304793,-117.31886418264375,-120.0
abnormal,691.40625,-120.0,-120.0,-120.0,-120.0,-119.20074182698649,-114.34801231692012,-116.22715258341896,-120.0,-120.0,-119.79777621216131,-120.0,-120.0,-119.36681472432063,-116.98036112330092,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-113.69071740076392,-119.872243672339,-120.0,-118.95503517631408,-120.0,-120.0,-117.04323874597235,-114.70022552449811,-120.0,-119.69123950629768,-117.76801358071862,-120.0,-120.0,-117.98576760003057,-120.0,-113.43152754882061,-120.0,-120.0,-120.0,-120.0,-120.0,-110.9472303775679,-113.47191872077735,-120.0,-118.62137336766787
abnormal,695.3125,-120.0,-120.0,-118.63589493347389,-120.0,-120.0,-115.94635984678484,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-119.88498986066068,-120.0,-120.0,-120.0,-120.0,-120.0,-119.2460675198626,-120.0,-115.24173438687077,-120.0,-120.0,-120.0,-120.0,-114.5978436900249,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-117.2154409100959,-118.00122423512857,-120.0,-118.91770854454641,-120.0,-120.0,-120.0,-120.0,-112.65789466222174,-114.87071355901773,-120.0,-120.0
abnormal,699.21875,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-116.98101639895027,-120.0,-120.0,-120.0,-120.0,-117.34705405344738,-120.0,-119.74663402699319,-120.0,-119.1018923541379,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-119.14995404429632,-120.0,-120.0,-120.0,-120.0,-120.0,-112.9562911692989,-110.19237502203929,-118.37733696388193,-120.0
abnormal,703.125,-120.0,-120.0,-120.0,-120.0,-120.0,-118.41041712570518,-120.0,-120.0,-120.0,-120.0,-120.0,-115.75527434752443,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-119.09669321909826,-120.0,-120.0,-120.0,-118.38611073535094,-120.0,-112.31537262878143,-117.19437748419935,-120.0,-120.0
abnormal,707.03125,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-116.79617761162612,-120.0,-120.0,-120.0,-118.3544071428993,-120.0,-120.0,-120.0,-120.0,-119.19966698201982,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-115.50081168885114,-118.9902066474331,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-118.53106961992302,-120.0,-119.01158698709834,-120.0,-120.0,-120.0,-115.16714730191568,-113.78127832777194,-120.0,-120.0
abnormal,710.9375,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-119.67503283989574,-120.0,-120.0,-120.0,-120.0,-119.66847479288202,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-118.77176252021158,-117.64852362068345,-120.0,-120.0
abnormal,714.84375,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-117.73395966435518,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-119.30505494786331,-120.0,-120.0,-120.0
abnormal,718.75,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-119.70518777021356,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0
abnormal,722.65625,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-119.97455640856577,-120.0,-120.0,-119.90007789398128,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0
abnormal,726.5625,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-118.55656213406957,-120.0,-120.0
abnormal,730.46875,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0
abnormal,734.375,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0,-120.0
