record_uid,dataset_source,subset,file_path,original_fs,fs,n_samples,duration_sec,rms,peak,crest_factor_db,dynamic_range_db,clipping_ratio,silence_ratio,snr_proxy_db,drift_ratio_db,spectral_flatness,zcr_mean,zcr_std,zcr_anomaly,is_short,is_clipped,is_silent,is_noisy,is_low_quality,quality_reasons
D4_training_data_85250_AV,D4,training_data,dataset/archive/training_data/training_data/85250_AV.wav,4000,2000,42784,21.392,0.043691,1.08139,27.871798,22.517424,4.7e-05,0.0,-2.329176,-22.396785,0.166891,0.242176,0.061491,0.215917,False,False,False,True,True,low_snr
D4_training_data_85250_MV,D4,training_data,dataset/archive/training_data/training_data/85250_MV.wav,4000,2000,41312,20.656,0.033257,1.019278,29.728155,23.655579,4.8e-05,0.0,-0.759909,-22.018257,0.213032,0.377307,0.081234,1.873677,False,False,False,True,True,low_snr
D4_training_data_85250_PV,D4,training_data,dataset/archive/training_data/training_data/85250_PV.wav,4000,2000,40800,20.4,0.044387,1.005212,27.100061,26.358934,2.5e-05,0.0,-2.217978,-18.35817,0.185282,0.333589,0.082257,1.337351,False,False,False,True,True,low_snr
D4_training_data_85250_TV,D4,training_data,dataset/archive/training_data/training_data/85250_TV.wav,4000,2000,58976,29.488,0.051629,1.039006,26.074511,29.938575,8.5e-05,0.0,-3.822933,-19.71169,0.220062,0.375827,0.090101,1.855523,False,False,False,True,True,low_snr
D4_training_data_85252_AV,D4,training_data,dataset/archive/training_data/training_data/85252_AV.wav,4000,2000,28320,14.16,0.09322,1.049708,21.031148,8.369072,0.000282,0.0,12.912958,-18.319128,0.064649,0.112475,0.060625,1.375223,False,False,False,False,False,
D4_training_data_85252_MV,D4,training_data,dataset/archive/training_data/training_data/85252_MV.wav,4000,2000,47296,23.648,0.04042,1.123607,28.880262,7.354862,4.2e-05,0.0,10.476137,-21.515428,0.104537,0.258367,0.053076,0.414553,False,False,False,False,False,
D4_training_data_85252_PV,D4,training_data,dataset/archive/training_data/training_data/85252_PV.wav,4000,2000,28992,14.496,0.086944,0.998419,21.201509,6.573022,6.9e-05,0.0,16.40067,-24.004693,0.051676,0.165074,0.04759,0.72995,False,False,False,False,False,
D4_training_data_85252_TV,D4,training_data,dataset/archive/training_data/training_data/85252_TV.wav,4000,2000,27776,13.888,0.041261,1.03457,27.984414,7.299987,7.2e-05,0.0,10.318341,-9.631693,0.073393,0.14601,0.054755,0.963825,False,False,False,False,False,
D4_training_data_85253_AV,D4,training_data,dataset/archive/training_data/training_data/85253_AV.wav,4000,2000,44928,22.464,0.090721,1.336006,23.362028,22.248823,0.000735,0.0,2.380736,-17.972815,0.112731,0.179216,0.084419,0.556458,False,False,False,True,True,low_snr
D4_training_data_85253_MV,D4,training_data,dataset/archive/training_data/training_data/85253_MV.wav,4000,2000,40704,20.352,0.030402,0.800733,28.411766,8.942853,0.0,0.0,11.987445,-17.286937,0.126192,0.24577,0.05146,0.260014,False,False,False,False,False,
D4_training_data_85253_PV,D4,training_data,dataset/archive/training_data/training_data/85253_PV.wav,4000,2000,40960,20.48,0.029808,0.945741,30.028796,11.509977,0.0,0.0,10.162335,-16.106222,0.114487,0.302945,0.062705,0.961414,False,False,False,False,False,
D4_training_data_85253_TV,D4,training_data,dataset/archive/training_data/training_data/85253_TV.wav,4000,2000,40576,20.288,0.073865,1.304039,24.937089,13.114007,0.000271,0.0,9.261661,-15.417968,0.047865,0.101264,0.042428,1.512756,False,False,False,False,False,
D4_training_data_85258_AV,D4,training_data,dataset/archive/training_data/training_data/85258_AV.wav,4000,2000,45792,22.896,0.115352,1.318639,21.162048,24.617208,0.001987,0.0,2.167241,-22.439923,0.214978,0.322961,0.094842,1.206969,False,False,False,True,True,low_snr
D4_training_data_85258_MV,D4,training_data,dataset/archive/training_data/training_data/85258_MV.wav,4000,2000,40384,20.192,0.0369,1.033625,28.946643,15.780669,5e-05,0.0,3.150252,-26.326622,0.163497,0.308444,0.053183,1.028874,False,False,False,True,True,low_snr
D4_training_data_85258_PV,D4,training_data,dataset/archive/training_data/training_data/85258_PV.wav,4000,2000,25792,12.896,0.141889,1.195494,18.511945,28.565193,0.002288,0.0,-0.535375,-27.703197,0.169093,0.338482,0.049806,1.397385,False,False,False,True,True,low_snr
D4_training_data_85258_TV,D4,training_data,dataset/archive/training_data/training_data/85258_TV.wav,4000,2000,38176,19.088,0.069471,1.077497,23.812271,16.060255,5.2e-05,0.0,9.628609,-33.367494,0.134704,0.315377,0.055569,1.113931,False,False,False,False,False,
D4_training_data_85259_AV,D4,training_data,dataset/archive/training_data/training_data/85259_AV.wav,4000,2000,36160,18.08,0.257418,1.123937,12.802063,17.192144,0.006997,0.0,14.555058,-31.188046,0.064383,0.196875,0.047251,0.339822,False,False,False,False,False,
D4_training_data_85259_MV,D4,training_data,dataset/archive/training_data/training_data/85259_MV.wav,4000,2000,48000,24.0,0.076341,1.076415,22.984454,11.509574,8.3e-05,0.0,7.42612,-24.305858,0.135761,0.275653,0.065769,0.62661,False,False,False,False,False,
D4_training_data_85261_AV,D4,training_data,dataset/archive/training_data/training_data/85261_AV.wav,4000,2000,36288,18.144,0.045561,1.104149,27.688636,16.878895,2.8e-05,0.0,6.949289,-19.058438,0.168084,0.277999,0.057268,0.655394,False,False,False,False,False,
D4_training_data_85261_MV,D4,training_data,dataset/archive/training_data/training_data/85261_MV.wav,4000,2000,47808,23.904,0.058864,1.226789,26.378469,24.230156,0.000272,0.0,4.268243,-24.482909,0.151217,0.253347,0.043885,0.35296,False,False,False,True,True,low_snr
D4_training_data_85261_PV,D4,training_data,dataset/archive/training_data/training_data/85261_PV.wav,4000,2000,25984,12.992,0.105592,1.096662,20.328802,22.194709,7.7e-05,0.0,1.932947,-21.296386,0.171987,0.250977,0.07692,0.323883,False,False,False,True,True,low_snr
D4_training_data_85261_TV,D4,training_data,dataset/archive/training_data/training_data/85261_TV.wav,4000,2000,25984,12.992,0.143595,1.186051,18.339259,26.532402,7.7e-05,0.0,4.25233,-27.421852,0.126047,0.194824,0.073998,0.364981,False,False,False,True,True,low_snr
D4_training_data_85262_AV,D4,training_data,dataset/archive/training_data/training_data/85262_AV.wav,4000,2000,37600,18.8,0.024584,1.091684,32.948884,8.620679,2.7e-05,0.0,11.702281,-14.356754,0.072926,0.165921,0.032233,0.719554,False,False,False,False,False,
D4_training_data_85262_MV,D4,training_data,dataset/archive/training_data/training_data/85262_MV.wav,4000,2000,67392,33.696,0.019559,1.091908,34.936681,14.930237,5.9e-05,0.0,5.409692,-29.22339,0.159865,0.377482,0.13546,1.875827,False,False,False,False,False,
D4_training_data_85262_PV,D4,training_data,dataset/archive/training_data/training_data/85262_PV.wav,4000,2000,54368,27.184,0.0387,1.11983,29.228799,7.995218,9.2e-05,0.0,11.330293,-18.925064,0.062889,0.156324,0.03947,0.837292,False,False,False,False,False,
D4_training_data_85262_TV,D4,training_data,dataset/archive/training_data/training_data/85262_TV.wav,4000,2000,35968,17.984,0.022201,1.061989,33.59512,8.965919,5.6e-05,0.0,6.05985,-9.814578,0.103129,0.159622,0.038419,0.79683,False,False,False,False,False,
D4_training_data_85264_MV,D4,training_data,dataset/archive/training_data/training_data/85264_MV.wav,4000,2000,46592,23.296,0.119134,1.161016,19.77603,20.583654,0.001352,0.0,3.299599,-23.286004,0.218007,0.321474,0.084632,1.188723,False,False,False,True,True,low_snr
D4_training_data_85265_AV,D4,training_data,dataset/archive/training_data/training_data/85265_AV.wav,4000,2000,49184,24.592,0.06091,1.265919,26.354358,19.281395,0.000224,0.0,-1.909943,-19.844052,0.10179,0.177867,0.093919,0.573004,False,False,False,True,True,low_snr
D4_training_data_85265_MV,D4,training_data,dataset/archive/training_data/training_data/85265_MV.wav,4000,2000,38720,19.36,0.027814,1.088863,31.854335,16.768299,0.000129,0.0,4.861344,-20.10918,0.133288,0.188581,0.039565,0.441574,False,False,False,True,True,low_snr
D4_training_data_85265_PV,D4,training_data,dataset/archive/training_data/training_data/85265_PV.wav,4000,2000,40384,20.192,0.054438,1.101706,26.123214,10.359196,5e-05,0.0,10.042361,-12.713921,0.044936,0.14194,0.059403,1.013757,False,False,False,False,False,
D4_training_data_85265_TV,D4,training_data,dataset/archive/training_data/training_data/85265_TV.wav,4000,2000,51808,25.904,0.079075,1.325076,24.484012,28.64225,0.000791,0.0,-1.359637,-22.847449,0.164157,0.25242,0.144976,0.341585,False,False,False,True,True,low_snr
D4_training_data_85269_AV,D4,training_data,dataset/archive/training_data/training_data/85269_AV.wav,4000,2000,42528,21.264,0.069625,1.387276,25.987992,14.398775,0.000329,0.0,-1.19673,-19.812421,0.148199,0.281451,0.089329,0.697739,False,False,False,True,True,low_snr
D4_training_data_85269_PV,D4,training_data,dataset/archive/training_data/training_data/85269_PV.wav,4000,2000,39296,19.648,0.037856,1.16669,29.776527,9.700427,2.5e-05,0.0,5.40625,-17.343655,0.115911,0.212839,0.069715,0.143977,False,False,False,False,False,
D4_training_data_85270_AV,D4,training_data,dataset/archive/training_data/training_data/85270_AV.wav,4000,2000,39712,19.856,0.054644,1.047416,25.651533,12.888757,5e-05,0.0,1.217294,-16.835559,0.173847,0.296824,0.110228,0.886332,False,False,False,True,True,low_snr
D4_training_data_85270_MV,D4,training_data,dataset/archive/training_data/training_data/85270_MV.wav,4000,2000,38912,19.456,0.05664,1.002582,24.960006,12.937011,2.6e-05,0.0,6.33681,-23.164785,0.143869,0.289323,0.065869,0.794307,False,False,False,False,False,
D4_training_data_85270_PV,D4,training_data,dataset/archive/training_data/training_data/85270_PV.wav,4000,2000,39712,19.856,0.049445,1.245279,28.022896,11.561419,0.000101,0.0,4.114991,-15.188978,0.1372,0.193524,0.075442,0.380928,False,False,False,True,True,low_snr
D4_training_data_85270_TV,D4,training_data,dataset/archive/training_data/training_data/85270_TV.wav,4000,2000,39968,19.984,0.054982,1.276611,27.316805,10.601093,0.0002,0.0,3.802399,-19.882262,0.145955,0.245401,0.083143,0.25548,False,False,False,True,True,low_snr
D4_training_data_85276_MV,D4,training_data,dataset/archive/training_data/training_data/85276_MV.wav,4000,2000,41568,20.784,0.052354,0.864856,24.35992,27.306927,0.0,0.0,3.101356,-21.051364,0.255003,0.427286,0.116365,2.4868,False,False,False,True,True,low_snr
D4_training_data_85277_AV,D4,training_data,dataset/archive/training_data/training_data/85277_AV.wav,4000,2000,40192,20.096,0.076019,0.984566,22.246458,11.745855,0.0,0.0,8.287348,-16.007669,0.143015,0.272001,0.111474,0.581806,False,False,False,False,False,
D4_training_data_85277_MV,D4,training_data,dataset/archive/training_data/training_data/85277_MV.wav,4000,2000,39584,19.792,0.050384,1.124965,26.977009,6.363504,5.1e-05,0.0,10.429058,-21.850796,0.124807,0.305096,0.037799,0.987808,False,False,False,False,False,
D4_training_data_85277_PV,D4,training_data,dataset/archive/training_data/training_data/85277_PV.wav,4000,2000,42112,21.056,0.04645,1.039978,27.000684,8.841641,2.4e-05,0.0,7.101611,-16.430663,0.14456,0.272095,0.059918,0.582965,False,False,False,False,False,
D4_training_data_85277_TV,D4,training_data,dataset/archive/training_data/training_data/85277_TV.wav,4000,2000,39968,19.984,0.059675,0.995198,24.442352,6.776328,2.5e-05,0.0,13.059525,-22.02566,0.080788,0.229914,0.053101,0.065496,False,False,False,False,False,
D4_training_data_85278_AV,D4,training_data,dataset/archive/training_data/training_data/85278_AV.wav,4000,2000,25792,12.896,0.031597,1.25205,31.959587,12.782306,0.000116,0.0,3.158333,-20.180139,0.195841,0.324751,0.066265,1.228936,False,False,False,True,True,low_snr
D4_training_data_85278_MV,D4,training_data,dataset/archive/training_data/training_data/85278_MV.wav,4000,2000,50560,25.28,0.025117,1.151282,33.22441,8.567488,2e-05,0.0,5.410949,-17.843682,0.166016,0.364896,0.071504,1.721415,False,False,False,False,False,
D4_training_data_85278_PV,D4,training_data,dataset/archive/training_data/training_data/85278_PV.wav,4000,2000,29184,14.592,0.027435,1.109015,32.13274,7.37548,6.9e-05,0.0,10.04306,-21.546714,0.127359,0.274728,0.055617,0.61526,False,False,False,False,False,
D4_training_data_85278_TV,D4,training_data,dataset/archive/training_data/training_data/85278_TV.wav,4000,2000,35776,17.888,0.04292,1.135144,28.447736,12.493176,0.000112,0.0,-0.117635,-20.056697,0.228262,0.363748,0.094506,1.707341,False,False,False,True,True,low_snr
D4_training_data_85279_AV,D4,training_data,dataset/archive/training_data/training_data/85279_AV.wav,4000,2000,44896,22.448,0.063448,1.102653,24.800429,20.974292,8.9e-05,0.0,-2.239991,-16.636956,0.174941,0.377335,0.090424,1.874016,False,False,False,True,True,low_snr
D4_training_data_85279_MV,D4,training_data,dataset/archive/training_data/training_data/85279_MV.wav,4000,2000,48960,24.48,0.031624,0.93518,29.417646,16.339352,0.0,0.0,-1.810574,-14.105696,0.13254,0.238292,0.059293,0.168266,False,False,False,True,True,low_snr
D4_training_data_85279_PV,D4,training_data,dataset/archive/training_data/training_data/85279_PV.wav,4000,2000,39904,19.952,0.05636,0.939886,24.442084,19.391553,0.0,0.0,1.191484,-15.622424,0.14773,0.229695,0.082127,0.062807,False,False,False,True,True,low_snr
D4_training_data_85279_TV,D4,training_data,dataset/archive/training_data/training_data/85279_TV.wav,4000,2000,62784,31.392,0.053909,0.918817,24.631404,22.524372,0.0,0.0,3.963943,-16.977374,0.086554,0.214155,0.069136,0.127831,False,False,False,True,True,low_snr
D4_training_data_85282_AV,D4,training_data,dataset/archive/training_data/training_data/85282_AV.wav,4000,2000,19296,9.648,0.033153,0.994637,29.54273,13.88319,5.2e-05,0.0,10.53511,-12.950781,0.126009,0.214448,0.055429,0.124243,False,False,False,False,False,
D4_training_data_85282_MV,D4,training_data,dataset/archive/training_data/training_data/85282_MV.wav,4000,2000,43776,21.888,0.021446,0.592725,28.830207,7.815231,0.0,0.0,9.076974,-18.318412,0.13711,0.309911,0.079165,1.04688,False,False,False,False,False,
D4_training_data_85282_PV,D4,training_data,dataset/archive/training_data/training_data/85282_PV.wav,4000,2000,27104,13.552,0.034252,1.099679,30.13169,8.746251,3.7e-05,0.0,9.005732,-14.531457,0.119167,0.281588,0.103538,0.699418,False,False,False,False,False,
D4_training_data_85282_TV,D4,training_data,dataset/archive/training_data/training_data/85282_TV.wav,4000,2000,33920,16.96,0.042476,1.207949,29.078026,11.812674,8.8e-05,0.0,13.2423,-17.004199,0.083826,0.173247,0.058747,0.629689,False,False,False,False,False,
D4_training_data_85285_AV,D4,training_data,dataset/archive/training_data/training_data/85285_AV.wav,4000,2000,42912,21.456,0.182192,0.959855,14.433528,37.741529,0.0,0.0,10.594381,-28.109608,0.204105,0.346338,0.115477,1.493761,False,False,False,False,False,
D4_training_data_85285_MV,D4,training_data,dataset/archive/training_data/training_data/85285_MV.wav,4000,2000,42368,21.184,0.045509,0.943114,26.32943,19.460114,0.0,0.0,0.208542,-18.024195,0.15747,0.284763,0.074967,0.73837,False,False,False,True,True,low_snr
D4_training_data_85285_PV,D4,training_data,dataset/archive/training_data/training_data/85285_PV.wav,4000,2000,40992,20.496,0.071278,0.950429,22.499297,13.221574,0.0,0.0,5.394196,-15.690102,0.109499,0.237016,0.093577,0.152618,False,False,False,False,False,
D4_training_data_85285_TV,D4,training_data,dataset/archive/training_data/training_data/85285_TV.wav,4000,2000,62080,31.04,0.11555,1.011878,18.847191,26.459212,1.6e-05,0.0,11.668063,-25.339996,0.116875,0.247942,0.070942,0.28665,False,False,False,False,False,
D4_training_data_85286_AV,D4,training_data,dataset/archive/training_data/training_data/85286_AV.wav,4000,2000,40320,20.16,0.097824,1.022528,20.384618,8.650379,2.5e-05,0.0,18.342876,-19.587902,0.047992,0.149902,0.051435,0.916072,False,False,False,False,False,
D4_training_data_85286_MV,D4,training_data,dataset/archive/training_data/training_data/85286_MV.wav,4000,2000,39808,19.904,0.058654,1.162996,25.945667,11.695963,5e-05,0.0,2.259525,-17.456003,0.142419,0.249302,0.079141,0.303346,False,False,False,True,True,low_snr
D4_training_data_85286_PV,D4,training_data,dataset/archive/training_data/training_data/85286_PV.wav,4000,2000,45312,22.656,0.103705,0.962702,19.35388,5.658737,0.0,0.0,18.521353,-23.243296,0.036941,0.171574,0.043325,0.650213,False,False,False,False,False,
D4_training_data_85286_TV,D4,training_data,dataset/archive/training_data/training_data/85286_TV.wav,4000,2000,32000,16.0,0.080812,1.041862,22.206739,9.317579,6.2e-05,0.0,17.590798,-18.787375,0.052883,0.155154,0.036254,0.851641,False,False,False,False,False,
D4_training_data_85287_MV,D4,training_data,dataset/archive/training_data/training_data/85287_MV.wav,4000,2000,40096,20.048,0.033178,1.169449,30.942523,16.607278,0.00015,0.0,4.384271,-22.452666,0.182762,0.298211,0.075075,0.90334,False,False,False,True,True,low_snr
D4_training_data_85287_PV,D4,training_data,dataset/archive/training_data/training_data/85287_PV.wav,4000,2000,55392,27.696,0.018653,1.119831,35.568108,10.420578,3.6e-05,0.0,3.620613,-15.362034,0.223128,0.377071,0.091502,1.870783,False,False,False,True,True,low_snr
D4_training_data_85287_TV,D4,training_data,dataset/archive/training_data/training_data/85287_TV.wav,4000,2000,42880,21.44,0.017491,0.816837,33.386633,11.132031,0.0,0.0,2.58685,-10.670418,0.204433,0.349845,0.105587,1.536774,False,False,False,True,True,low_snr
D4_training_data_85288_AV,D4,training_data,dataset/archive/training_data/training_data/85288_AV.wav,4000,2000,39392,19.696,0.045906,0.780341,24.608371,13.201704,0.0,0.0,4.589433,-16.583348,0.170651,0.298198,0.101056,0.903191,False,False,False,True,True,low_snr
D4_training_data_85288_MV,D4,training_data,dataset/archive/training_data/training_data/85288_MV.wav,4000,2000,38304,19.152,0.070159,1.338568,25.611097,11.302386,0.000392,0.0,0.844172,-18.592489,0.152054,0.296083,0.069418,0.877241,False,False,False,True,True,low_snr
D4_training_data_85288_PV,D4,training_data,dataset/archive/training_data/training_data/85288_PV.wav,4000,2000,39968,19.984,0.070489,1.085922,23.75356,14.537861,2.5e-05,0.0,2.303835,-19.175217,0.194248,0.343019,0.090741,1.45304,False,False,False,True,True,low_snr
