record_uid,subset,sqi_good,dataset_source,snr_proxy_db,is_noisy,is_low_quality,quality_group,quality_reasons,pp08_poor,sqi_poor
D1_training-e_e01826,training-e,True,D1,23.305425,False,False,clean,,False,False
D1_training-e_e01827,training-e,True,D1,28.296801,False,False,clean,,False,False
D1_training-e_e01828,training-e,True,D1,34.225704,False,False,clean,,False,False
D1_training-e_e01829,training-e,True,D1,23.626011,False,False,clean,,False,False
D1_training-e_e01830,training-e,True,D1,31.44681,False,False,clean,,False,False
D1_training-e_e01831,training-e,True,D1,32.778645,False,False,clean,,False,False
D1_training-e_e01832,training-e,True,D1,29.154911,False,False,clean,,False,False
D1_training-e_e01833,training-e,True,D1,24.427208,False,False,clean,,False,False
D1_training-e_e01834,training-e,True,D1,23.899343,False,False,clean,,False,False
D1_training-e_e01835,training-e,True,D1,32.950879,False,False,clean,,False,False
D1_training-e_e01836,training-e,True,D1,24.864962,False,False,clean,,False,False
D1_training-e_e01837,training-e,True,D1,40.162688,False,False,clean,,False,False
D1_training-e_e01838,training-e,True,D1,15.488822,False,False,clean,,False,False
D1_training-e_e01839,training-e,True,D1,30.672021,False,False,clean,,False,False
D1_training-e_e01840,training-e,True,D1,21.024289,False,False,clean,,False,False
D1_training-e_e01841,training-e,True,D1,26.965303,False,False,clean,,False,False
D1_training-e_e01842,training-e,True,D1,34.380166,False,False,clean,,False,False
D1_training-e_e01843,training-e,True,D1,44.275526,False,False,clean,,False,False
D1_training-e_e01844,training-e,True,D1,18.665645,False,False,clean,,False,False
D1_training-e_e01845,training-e,True,D1,19.62757,False,False,clean,,False,False
D1_training-e_e01846,training-e,True,D1,22.362554,False,False,clean,,False,False
D1_training-e_e01847,training-e,True,D1,32.187455,False,False,clean,,False,False
D1_training-e_e01848,training-e,True,D1,34.312931,False,False,clean,,False,False
D1_training-e_e01849,training-e,True,D1,35.249817,False,False,clean,,False,False
D1_training-e_e01850,training-e,True,D1,23.644289,False,False,clean,,False,False
D1_training-e_e01851,training-e,True,D1,29.606468,False,False,clean,,False,False
D1_training-e_e01852,training-e,True,D1,31.701384,False,False,clean,,False,False
D1_training-e_e01853,training-e,True,D1,34.745009,False,False,clean,,False,False
D1_training-e_e01854,training-e,True,D1,28.41622,False,False,clean,,False,False
D1_training-e_e01855,training-e,True,D1,32.548794,False,False,clean,,False,False
D1_training-e_e01856,training-e,True,D1,41.693388,False,False,clean,,False,False
D1_training-e_e01857,training-e,True,D1,29.057991,False,False,clean,,False,False
D1_training-e_e01858,training-e,True,D1,28.286537,False,False,clean,,False,False
D1_training-e_e01859,training-e,True,D1,38.00044,False,False,clean,,False,False
D1_training-e_e01860,training-e,True,D1,26.939781,False,False,clean,,False,False
D1_training-e_e01861,training-e,True,D1,20.626058,False,False,clean,,False,False
D1_training-e_e01862,training-e,True,D1,33.975073,False,False,clean,,False,False
D1_training-e_e01863,training-e,True,D1,33.896911,False,False,clean,,False,False
D1_training-e_e01864,training-e,True,D1,44.642774,False,False,clean,,False,False
D1_training-e_e01865,training-e,True,D1,35.866988,False,False,clean,,False,False
D1_training-e_e01866,training-e,False,D1,0.423687,True,True,noisy,low_snr,True,True
D1_training-e_e01867,training-e,True,D1,27.210192,False,False,clean,,False,False
D1_training-e_e01868,training-e,False,D1,34.477154,True,True,noisy,baseline_drift,True,True
D1_training-e_e01869,training-e,True,D1,30.214315,False,False,clean,,False,False
D1_training-e_e01870,training-e,True,D1,18.154948,False,False,clean,,False,False
D1_training-e_e01871,training-e,True,D1,27.693988,False,False,clean,,False,False
D1_training-e_e01872,training-e,True,D1,32.541758,False,False,clean,,False,False
D1_training-e_e01873,training-e,True,D1,35.06851,False,False,clean,,False,False
D1_training-e_e01874,training-e,False,D1,1.387092,True,True,noisy,low_snr;baseline_drift,True,True
D1_training-e_e01875,training-e,True,D1,22.858441,False,False,clean,,False,False
D1_training-e_e01876,training-e,True,D1,24.49852,False,False,clean,,False,False
D1_training-e_e01877,training-e,True,D1,41.22367,False,False,clean,,False,False
D1_training-e_e01878,training-e,True,D1,36.05838,False,False,clean,,False,False
D1_training-e_e01879,training-e,True,D1,29.448619,False,False,clean,,False,False
D1_training-e_e01880,training-e,True,D1,32.206084,False,False,clean,,False,False
D1_training-e_e01881,training-e,True,D1,30.838253,False,False,clean,,False,False
D1_training-e_e01882,training-e,True,D1,25.431851,False,False,clean,,False,False
D1_training-e_e01883,training-e,True,D1,25.771679,False,False,clean,,False,False
D1_training-e_e01884,training-e,True,D1,43.770059,False,False,clean,,False,False
D1_training-e_e01885,training-e,True,D1,34.900959,False,False,clean,,False,False
D1_training-e_e01886,training-e,True,D1,28.476063,False,False,clean,,False,False
D1_training-e_e01887,training-e,True,D1,20.843947,False,False,clean,,False,False
D1_training-e_e01888,training-e,True,D1,20.790906,False,False,clean,,False,False
D1_training-e_e01889,training-e,True,D1,22.471231,False,False,clean,,False,False
D1_training-e_e01890,training-e,True,D1,34.022535,False,False,clean,,False,False
D1_training-e_e01891,training-e,True,D1,34.464746,False,False,clean,,False,False
D1_training-e_e01892,training-e,True,D1,31.553161,False,False,clean,,False,False
D1_training-e_e01893,training-e,True,D1,41.949151,False,False,clean,,False,False
D1_training-e_e01894,training-e,True,D1,40.188931,False,False,clean,,False,False
D1_training-e_e01895,training-e,True,D1,27.23838,False,False,clean,,False,False
D1_training-e_e01896,training-e,True,D1,39.754722,False,False,clean,,False,False
D1_training-e_e01897,training-e,True,D1,25.069506,False,False,clean,,False,False
D1_training-e_e01898,training-e,True,D1,26.845182,False,False,clean,,False,False
D1_training-e_e01899,training-e,True,D1,28.499484,False,False,clean,,False,False
D1_training-e_e01900,training-e,True,D1,38.871667,False,False,clean,,False,False
D1_training-e_e01901,training-e,True,D1,34.854498,False,False,clean,,False,False
D1_training-e_e01902,training-e,True,D1,23.56154,False,False,clean,,False,False
D1_training-e_e01903,training-e,True,D1,35.239457,False,False,clean,,False,False
D1_training-e_e01904,training-e,True,D1,39.251068,False,False,clean,,False,False
D1_training-e_e01905,training-e,True,D1,18.451698,False,False,clean,,False,False
D1_training-e_e01906,training-e,True,D1,29.449643,False,False,clean,,False,False
D1_training-e_e01907,training-e,True,D1,46.290804,False,False,clean,,False,False
D1_training-e_e01908,training-e,True,D1,29.108382,False,False,clean,,False,False
D1_training-e_e01909,training-e,True,D1,30.492947,False,False,clean,,False,False
D1_training-e_e01910,training-e,True,D1,27.792251,False,False,clean,,False,False
D1_training-e_e01911,training-e,True,D1,32.730781,False,False,clean,,False,False
D1_training-e_e01912,training-e,False,D1,27.30567,False,False,clean,,False,True
D1_training-e_e01913,training-e,True,D1,38.834241,False,False,clean,,False,False
D1_training-e_e01914,training-e,False,D1,33.202552,False,False,clean,,False,True
D1_training-e_e01915,training-e,True,D1,17.293408,False,False,clean,,False,False
D1_training-e_e01916,training-e,True,D1,31.257105,False,False,clean,,False,False
D1_training-e_e01917,training-e,True,D1,30.795178,False,False,clean,,False,False
D1_training-e_e01918,training-e,True,D1,32.928824,False,False,clean,,False,False
D1_training-e_e01919,training-e,True,D1,31.680982,False,False,clean,,False,False
D1_training-e_e01920,training-e,True,D1,23.888767,False,False,clean,,False,False
D1_training-e_e01921,training-e,True,D1,35.25168,False,False,clean,,False,False
D1_training-e_e01922,training-e,True,D1,34.185181,False,False,clean,,False,False
D1_training-e_e01923,training-e,False,D1,22.153462,True,True,noisy,baseline_drift;clipped,True,True
D1_training-e_e01924,training-e,True,D1,34.797615,False,False,clean,,False,False
D1_training-e_e01925,training-e,True,D1,32.582616,False,False,clean,,False,False
D1_training-e_e01926,training-e,True,D1,29.502162,False,False,clean,,False,False
D1_training-e_e01927,training-e,True,D1,29.657689,False,False,clean,,False,False
D1_training-e_e01928,training-e,True,D1,25.092048,False,False,clean,,False,False
D1_training-e_e01929,training-e,True,D1,28.597218,False,False,clean,,False,False
D1_training-e_e01930,training-e,True,D1,31.791462,False,False,clean,,False,False
D1_training-e_e01931,training-e,True,D1,34.396514,False,False,clean,,False,False
D1_training-e_e01932,training-e,True,D1,32.012114,False,False,clean,,False,False
D1_training-e_e01933,training-e,True,D1,24.993203,False,False,clean,,False,False
D1_training-e_e01934,training-e,True,D1,35.125871,False,False,clean,,False,False
D1_training-e_e01935,training-e,True,D1,34.968772,False,False,clean,,False,False
D1_training-e_e01936,training-e,True,D1,27.189235,False,False,clean,,False,False
D1_training-e_e01937,training-e,True,D1,32.658085,False,False,clean,,False,False
D1_training-e_e01938,training-e,True,D1,28.343619,False,False,clean,,False,False
D1_training-e_e01939,training-e,True,D1,30.955789,False,False,clean,,False,False
D1_training-e_e01940,training-e,True,D1,27.696206,False,False,clean,,False,False
D1_training-e_e01941,training-e,True,D1,28.722716,False,False,clean,,False,False
D1_training-e_e01942,training-e,True,D1,32.135036,False,False,clean,,False,False
D1_training-e_e01943,training-e,False,D1,43.116487,True,True,noisy,baseline_drift,True,True
D1_training-e_e01944,training-e,True,D1,27.222537,False,False,clean,,False,False
D1_training-e_e01945,training-e,True,D1,19.738272,False,False,clean,,False,False
D1_training-e_e01946,training-e,True,D1,29.429593,False,False,clean,,False,False
D1_training-e_e01947,training-e,True,D1,33.722445,False,False,clean,,False,False
D1_training-e_e01948,training-e,True,D1,29.215576,False,False,clean,,False,False
D1_training-e_e01949,training-e,True,D1,34.387741,False,False,clean,,False,False
D1_training-e_e01950,training-e,True,D1,30.709399,False,False,clean,,False,False
D1_training-e_e01951,training-e,True,D1,25.704778,False,False,clean,,False,False
D1_training-e_e01952,training-e,True,D1,31.955821,False,False,clean,,False,False
D1_training-e_e01953,training-e,True,D1,33.272885,False,False,clean,,False,False
D1_training-e_e01954,training-e,True,D1,29.423537,False,False,clean,,False,False
D1_training-e_e01955,training-e,True,D1,28.553448,False,False,clean,,False,False
D1_training-e_e01956,training-e,True,D1,34.906852,False,False,clean,,False,False
D1_training-e_e01957,training-e,True,D1,31.93179,False,False,clean,,False,False
D1_training-e_e01958,training-e,True,D1,22.93227,False,False,clean,,False,False
D1_training-e_e01959,training-e,True,D1,33.244175,False,False,clean,,False,False
D1_training-e_e01960,training-e,True,D1,35.409742,False,False,clean,,False,False
D1_training-e_e01961,training-e,True,D1,26.436214,False,False,clean,,False,False
D1_training-e_e01962,training-e,True,D1,23.73778,False,False,clean,,False,False
D1_training-e_e01963,training-e,True,D1,20.796348,False,False,clean,,False,False
D1_training-e_e01964,training-e,True,D1,22.514738,False,False,clean,,False,False
D1_training-e_e01965,training-e,False,D1,38.493415,True,True,noisy,baseline_drift,True,True
D1_training-e_e01966,training-e,True,D1,33.856087,False,False,clean,,False,False
D1_training-e_e01967,training-e,True,D1,30.615468,False,False,clean,,False,False
D1_training-e_e01968,training-e,True,D1,34.341949,False,False,clean,,False,False
D1_training-e_e01969,training-e,True,D1,26.925959,False,False,clean,,False,False
D1_training-e_e01970,training-e,False,D1,39.785634,True,True,noisy,baseline_drift,True,True
D1_training-e_e01971,training-e,True,D1,34.133718,False,False,clean,,False,False
D1_training-e_e01972,training-e,True,D1,34.995311,False,False,clean,,False,False
D1_training-e_e01973,training-e,True,D1,21.877849,False,False,clean,,False,False
D1_training-e_e01974,training-e,True,D1,34.326089,False,False,clean,,False,False
D1_training-e_e01975,training-e,True,D1,35.498901,False,False,clean,,False,False
D1_training-e_e01976,training-e,True,D1,34.566029,False,False,clean,,False,False
D1_training-e_e01977,training-e,True,D1,23.988981,False,False,clean,,False,False
D1_training-e_e01978,training-e,True,D1,30.764404,False,False,clean,,False,False
D1_training-e_e01979,training-e,True,D1,28.292299,False,False,clean,,False,False
D1_training-e_e01980,training-e,True,D1,28.264544,False,False,clean,,False,False
D1_training-e_e01981,training-e,True,D1,34.871191,False,False,clean,,False,False
D1_training-e_e01982,training-e,True,D1,28.710054,False,False,clean,,False,False
D1_training-e_e01983,training-e,True,D1,36.21977,False,False,clean,,False,False
D1_training-e_e01984,training-e,True,D1,35.203477,False,False,clean,,False,False
D1_training-e_e01985,training-e,False,D1,2.122314,True,True,noisy,low_snr;baseline_drift,True,True
D1_training-e_e01986,training-e,True,D1,28.969224,False,False,clean,,False,False
D1_training-e_e01987,training-e,True,D1,29.884518,False,False,clean,,False,False
D1_training-e_e01988,training-e,True,D1,33.52213,False,False,clean,,False,False
D1_training-e_e01989,training-e,True,D1,34.779842,False,False,clean,,False,False
D1_training-e_e01990,training-e,True,D1,32.087125,False,False,clean,,False,False
D1_training-e_e01991,training-e,False,D1,17.976037,True,True,noisy,baseline_drift,True,True
D1_training-e_e01992,training-e,False,D1,35.234365,False,False,clean,,False,True
D1_training-e_e01993,training-e,True,D1,24.983738,False,False,clean,,False,False
D1_training-e_e01994,training-e,True,D1,27.890477,False,False,clean,,False,False
D1_training-e_e01995,training-e,False,D1,30.379259,False,False,clean,,False,True
D1_training-e_e01996,training-e,True,D1,28.414393,False,False,clean,,False,False
D1_training-e_e01997,training-e,True,D1,29.53266,False,False,clean,,False,False
D1_training-e_e01998,training-e,True,D1,17.428757,False,False,clean,,False,False
D1_training-e_e01999,training-e,True,D1,33.324201,False,False,clean,,False,False
D1_training-e_e02000,training-e,True,D1,33.392665,False,False,clean,,False,False
D1_training-e_e02001,training-e,True,D1,35.647177,False,False,clean,,False,False
D1_training-e_e02002,training-e,True,D1,32.404004,False,False,clean,,False,False
D1_training-e_e02003,training-e,True,D1,26.777793,False,False,clean,,False,False
D1_training-e_e02004,training-e,False,D1,6.810494,True,True,noisy,baseline_drift,True,True
D1_training-e_e02005,training-e,True,D1,38.064273,False,False,clean,,False,False
