group_id,method,record_uid,dataset_source,file_path,duplicate_of,similarity,decision,reason
exact_0949,raw_sha256,D3_set_b_normal__210_1308162935880_B,D3,dataset/archive (2)/set_b/normal__210_1308162935880_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0949,raw_sha256,HB_normal_normal__210_1308162935880_B,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__210_1308162935880_B.wav,D3_set_b_normal__210_1308162935880_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0950,raw_sha256,D3_set_b_normal__210_1308162935880_B1,D3,dataset/archive (2)/set_b/normal__210_1308162935880_B1.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0950,raw_sha256,HB_normal_normal__210_1308162935880_B1,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__210_1308162935880_B1.wav,D3_set_b_normal__210_1308162935880_B1,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0951,raw_sha256,D3_set_b_normal__210_1308162935880_D1,D3,dataset/archive (2)/set_b/normal__210_1308162935880_D1.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0951,raw_sha256,HB_normal_normal__210_1308162935880_D1,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__210_1308162935880_D1.wav,D3_set_b_normal__210_1308162935880_D1,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0952,raw_sha256,D3_set_b_normal__210_1308162935880_D2,D3,dataset/archive (2)/set_b/normal__210_1308162935880_D2.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0952,raw_sha256,HB_normal_normal__210_1308162935880_D2,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__210_1308162935880_D2.wav,D3_set_b_normal__210_1308162935880_D2,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0953,raw_sha256,D3_set_b_normal__213_1308245263936_C,D3,dataset/archive (2)/set_b/normal__213_1308245263936_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0953,raw_sha256,HB_normal_normal__213_1308245263936_C,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__213_1308245263936_C.wav,D3_set_b_normal__213_1308245263936_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0954,raw_sha256,D3_set_b_normal__214_1308245489717_A,D3,dataset/archive (2)/set_b/normal__214_1308245489717_A.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0954,raw_sha256,HB_normal_normal__214_1308245489717_A,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__214_1308245489717_A.wav,D3_set_b_normal__214_1308245489717_A,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0955,raw_sha256,D3_set_b_normal__215_1308245664733_C,D3,dataset/archive (2)/set_b/normal__215_1308245664733_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0955,raw_sha256,HB_normal_normal__215_1308245664733_C,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__215_1308245664733_C.wav,D3_set_b_normal__215_1308245664733_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0956,raw_sha256,D3_set_b_normal__215_1308245664733_C1,D3,dataset/archive (2)/set_b/normal__215_1308245664733_C1.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0956,raw_sha256,HB_normal_normal__215_1308245664733_C1,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__215_1308245664733_C1.wav,D3_set_b_normal__215_1308245664733_C1,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0957,raw_sha256,D3_set_b_normal__216_1308245839516_C,D3,dataset/archive (2)/set_b/normal__216_1308245839516_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0957,raw_sha256,HB_normal_normal__216_1308245839516_C,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__216_1308245839516_C.wav,D3_set_b_normal__216_1308245839516_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0958,raw_sha256,D3_set_b_normal__217_1308246111629_C,D3,dataset/archive (2)/set_b/normal__217_1308246111629_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0958,raw_sha256,HB_normal_normal__217_1308246111629_C,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__217_1308246111629_C.wav,D3_set_b_normal__217_1308246111629_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0959,raw_sha256,D3_set_b_normal__217_1308246111629_C1,D3,dataset/archive (2)/set_b/normal__217_1308246111629_C1.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0959,raw_sha256,HB_normal_normal__217_1308246111629_C1,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__217_1308246111629_C1.wav,D3_set_b_normal__217_1308246111629_C1,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0960,raw_sha256,D3_set_b_normal__218_1308246311449_C,D3,dataset/archive (2)/set_b/normal__218_1308246311449_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0960,raw_sha256,HB_normal_normal__218_1308246311449_C,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__218_1308246311449_C.wav,D3_set_b_normal__218_1308246311449_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0961,raw_sha256,D3_set_b_normal__218_1308246311449_C1,D3,dataset/archive (2)/set_b/normal__218_1308246311449_C1.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0961,raw_sha256,HB_normal_normal__218_1308246311449_C1,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__218_1308246311449_C1.wav,D3_set_b_normal__218_1308246311449_C1,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0962,raw_sha256,D3_set_b_normal__220_1308250132896_C,D3,dataset/archive (2)/set_b/normal__220_1308250132896_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0962,raw_sha256,HB_normal_normal__220_1308250132896_C,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__220_1308250132896_C.wav,D3_set_b_normal__220_1308250132896_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0963,raw_sha256,D3_set_b_normal__220_1308250132896_D,D3,dataset/archive (2)/set_b/normal__220_1308250132896_D.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0963,raw_sha256,HB_normal_normal__220_1308250132896_D,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__220_1308250132896_D.wav,D3_set_b_normal__220_1308250132896_D,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0964,raw_sha256,D3_set_b_normal__224_1308337157445_C,D3,dataset/archive (2)/set_b/normal__224_1308337157445_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0964,raw_sha256,HB_normal_normal__224_1308337157445_C,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__224_1308337157445_C.wav,D3_set_b_normal__224_1308337157445_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0965,raw_sha256,D3_set_b_normal__227_1308594233667_B,D3,dataset/archive (2)/set_b/normal__227_1308594233667_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0965,raw_sha256,HB_normal_normal__227_1308594233667_B,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__227_1308594233667_B.wav,D3_set_b_normal__227_1308594233667_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0966,raw_sha256,D3_set_b_normal__227_1308594233667_C,D3,dataset/archive (2)/set_b/normal__227_1308594233667_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0966,raw_sha256,HB_normal_normal__227_1308594233667_C,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__227_1308594233667_C.wav,D3_set_b_normal__227_1308594233667_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0967,raw_sha256,D3_set_b_normal__230_1308595300880_B,D3,dataset/archive (2)/set_b/normal__230_1308595300880_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0967,raw_sha256,HB_normal_normal__230_1308595300880_B,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__230_1308595300880_B.wav,D3_set_b_normal__230_1308595300880_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0968,raw_sha256,D3_set_b_normal__230_1308595300880_C,D3,dataset/archive (2)/set_b/normal__230_1308595300880_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0968,raw_sha256,HB_normal_normal__230_1308595300880_C,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__230_1308595300880_C.wav,D3_set_b_normal__230_1308595300880_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0969,raw_sha256,D3_set_b_normal__232_1308748524018_A,D3,dataset/archive (2)/set_b/normal__232_1308748524018_A.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0969,raw_sha256,HB_normal_normal__232_1308748524018_A,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__232_1308748524018_A.wav,D3_set_b_normal__232_1308748524018_A,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0970,raw_sha256,D3_set_b_normal__232_1308748524018_B,D3,dataset/archive (2)/set_b/normal__232_1308748524018_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0970,raw_sha256,HB_normal_normal__232_1308748524018_B,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__232_1308748524018_B.wav,D3_set_b_normal__232_1308748524018_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0971,raw_sha256,D3_set_b_normal__232_1308748524018_B1,D3,dataset/archive (2)/set_b/normal__232_1308748524018_B1.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0971,raw_sha256,HB_normal_normal__232_1308748524018_B1,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__232_1308748524018_B1.wav,D3_set_b_normal__232_1308748524018_B1,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0972,raw_sha256,D3_set_b_normal__232_1308748524018_C,D3,dataset/archive (2)/set_b/normal__232_1308748524018_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0972,raw_sha256,HB_normal_normal__232_1308748524018_C,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__232_1308748524018_C.wav,D3_set_b_normal__232_1308748524018_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0973,raw_sha256,D3_set_b_normal__232_1308748524018_D1,D3,dataset/archive (2)/set_b/normal__232_1308748524018_D1.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0973,raw_sha256,HB_normal_normal__232_1308748524018_D1,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__232_1308748524018_D1.wav,D3_set_b_normal__232_1308748524018_D1,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0974,raw_sha256,D3_set_b_normal__235_1308749032454_C,D3,dataset/archive (2)/set_b/normal__235_1308749032454_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0974,raw_sha256,HB_normal_normal__235_1308749032454_C,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__235_1308749032454_C.wav,D3_set_b_normal__235_1308749032454_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0975,raw_sha256,D3_set_b_normal__235_1308749032454_D,D3,dataset/archive (2)/set_b/normal__235_1308749032454_D.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0975,raw_sha256,HB_normal_normal__235_1308749032454_D,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__235_1308749032454_D.wav,D3_set_b_normal__235_1308749032454_D,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0976,raw_sha256,D3_set_b_normal__237_1308750231222_C,D3,dataset/archive (2)/set_b/normal__237_1308750231222_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0976,raw_sha256,HB_normal_normal__237_1308750231222_C,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__237_1308750231222_C.wav,D3_set_b_normal__237_1308750231222_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0977,raw_sha256,D3_set_b_normal__238_1309194586293_A,D3,dataset/archive (2)/set_b/normal__238_1309194586293_A.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0977,raw_sha256,HB_normal_normal__238_1309194586293_A,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__238_1309194586293_A.wav,D3_set_b_normal__238_1309194586293_A,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0978,raw_sha256,D3_set_b_normal__238_1309194586293_B,D3,dataset/archive (2)/set_b/normal__238_1309194586293_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0978,raw_sha256,HB_normal_normal__238_1309194586293_B,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__238_1309194586293_B.wav,D3_set_b_normal__238_1309194586293_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0979,raw_sha256,D3_set_b_normal__250_1309202496494_A,D3,dataset/archive (2)/set_b/normal__250_1309202496494_A.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0979,raw_sha256,HB_normal_normal__250_1309202496494_A,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__250_1309202496494_A.wav,D3_set_b_normal__250_1309202496494_A,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0980,raw_sha256,D3_set_b_normal__250_1309202496494_B,D3,dataset/archive (2)/set_b/normal__250_1309202496494_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0980,raw_sha256,HB_normal_normal__250_1309202496494_B,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__250_1309202496494_B.wav,D3_set_b_normal__250_1309202496494_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0981,raw_sha256,D3_set_b_normal__252_1309203336604_B,D3,dataset/archive (2)/set_b/normal__252_1309203336604_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0981,raw_sha256,HB_normal_normal__252_1309203336604_B,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__252_1309203336604_B.wav,D3_set_b_normal__252_1309203336604_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0982,raw_sha256,D3_set_b_normal__256_1309351470137_A,D3,dataset/archive (2)/set_b/normal__256_1309351470137_A.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0982,raw_sha256,HB_normal_normal__256_1309351470137_A,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__256_1309351470137_A.wav,D3_set_b_normal__256_1309351470137_A,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0983,raw_sha256,D3_set_b_normal__258_1309352253234_C,D3,dataset/archive (2)/set_b/normal__258_1309352253234_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0983,raw_sha256,HB_normal_normal__258_1309352253234_C,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__258_1309352253234_C.wav,D3_set_b_normal__258_1309352253234_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0984,raw_sha256,D3_set_b_normal__260_1309353164458_C,D3,dataset/archive (2)/set_b/normal__260_1309353164458_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0984,raw_sha256,HB_normal_normal__260_1309353164458_C,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__260_1309353164458_C.wav,D3_set_b_normal__260_1309353164458_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0985,raw_sha256,D3_set_b_normal__261_1309353556003_B,D3,dataset/archive (2)/set_b/normal__261_1309353556003_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0985,raw_sha256,HB_normal_normal__261_1309353556003_B,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__261_1309353556003_B.wav,D3_set_b_normal__261_1309353556003_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0986,raw_sha256,D3_set_b_normal__262_1309355283807_A,D3,dataset/archive (2)/set_b/normal__262_1309355283807_A.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0986,raw_sha256,HB_normal_normal__262_1309355283807_A,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__262_1309355283807_A.wav,D3_set_b_normal__262_1309355283807_A,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0987,raw_sha256,D3_set_b_normal__267_1309368735165_A,D3,dataset/archive (2)/set_b/normal__267_1309368735165_A.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0987,raw_sha256,HB_normal_normal__267_1309368735165_A,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__267_1309368735165_A.wav,D3_set_b_normal__267_1309368735165_A,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0988,raw_sha256,D3_set_b_normal__270_1309369533040_C,D3,dataset/archive (2)/set_b/normal__270_1309369533040_C.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0988,raw_sha256,HB_normal_normal__270_1309369533040_C,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__270_1309369533040_C.wav,D3_set_b_normal__270_1309369533040_C,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
exact_0989,raw_sha256,D3_set_b_normal__273_1309370841191_B,D3,dataset/archive (2)/set_b/normal__273_1309370841191_B.wav,,1.0,keep,byte-identical group; kept by the T17.6 priority rule
exact_0989,raw_sha256,HB_normal_normal__273_1309370841191_B,heartbeat_sound,dataset/Heartbeat_Sound/normal/normal__273_1309370841191_B.wav,D3_set_b_normal__273_1309370841191_B,1.0,drop,Heartbeat_Sound is a label helper and a full duplicate of set_a + set_b (T17.3)
