record_uid,dataset_source,subset,subject_id,subject_derived,record_id,file_path,original_fs,duration_sec,n_samples,recording_location,binary_label,multiclass_label,murmur_label,outcome_label,diagnosis_class,quality_flags,is_duplicate,is_unlabeled,split_group,dataset_name,multiclass_task,binary_label_name,multiclass_label_name,murmur_label_name,outcome_label_name,use_in_supervised,duplicate_of,n_channels,content_sha256
D4_training_data_68303_AV,D4,training_data,68303,False,68303_AV,dataset/archive/training_data/training_data/68303_AV.wav,4000,12.688,50752,AV,,,1,1,,,False,False,68303,CirCor 2022,,,,Present,Abnormal,True,,1,bae9379bf5fa2af49c0140ddbc0eacf5390f6c9ee767d522abfea786831f5121
D4_training_data_68303_MV,D4,training_data,68303,False,68303_MV,dataset/archive/training_data/training_data/68303_MV.wav,4000,11.296,45184,MV,,,1,1,,,False,False,68303,CirCor 2022,,,,Present,Abnormal,True,,1,f8e4de2acf20596d5f0fc1db83df7754c0a5c4c8949b7d80596f6742701a79d1
D4_training_data_68303_PV,D4,training_data,68303,False,68303_PV,dataset/archive/training_data/training_data/68303_PV.wav,4000,13.84,55360,PV,,,1,1,,,False,False,68303,CirCor 2022,,,,Present,Abnormal,True,,1,d68766c705c873d6aa959758ec3c9ea7517b4a067297d9fac79e39951e675b3e
D4_training_data_68303_TV,D4,training_data,68303,False,68303_TV,dataset/archive/training_data/training_data/68303_TV.wav,4000,8.752,35008,TV,,,1,1,,,False,False,68303,CirCor 2022,,,,Present,Abnormal,True,,1,0df0ed6195440d69f2e8dafa6f41367134ef7664e7d0ffe1277de3b55ee639e5
D4_training_data_68306_AV,D4,training_data,68306,False,68306_AV,dataset/archive/training_data/training_data/68306_AV.wav,4000,21.248,84992,AV,,,1,1,,,False,False,68306,CirCor 2022,,,,Present,Abnormal,True,,1,793bcacda6ba5e8652fd46b121eac60c4cd1c16f6f737073f003a9e97176aeab
D4_training_data_68306_MV,D4,training_data,68306,False,68306_MV,dataset/archive/training_data/training_data/68306_MV.wav,4000,21.648,86592,MV,,,1,1,,,False,False,68306,CirCor 2022,,,,Present,Abnormal,True,,1,421c665ca9dd88205e7bceb679508bfb6c333eab0ded20bba72f6ffb136083a0
D4_training_data_68306_PV,D4,training_data,68306,False,68306_PV,dataset/archive/training_data/training_data/68306_PV.wav,4000,23.184,92736,PV,,,1,1,,,False,False,68306,CirCor 2022,,,,Present,Abnormal,True,,1,416b52b2343f67f23a263435061edc4b20064f1e041d506ab16f780bebc102f8
D4_training_data_68306_TV,D4,training_data,68306,False,68306_TV,dataset/archive/training_data/training_data/68306_TV.wav,4000,31.392,125568,TV,,,1,1,,,False,False,68306,CirCor 2022,,,,Present,Abnormal,True,,1,5d322b20276a6ed82b9e254189fbf0a450c0e5023b7379bda13cee798f080175
D4_training_data_68316_AV,D4,training_data,68316,False,68316_AV,dataset/archive/training_data/training_data/68316_AV.wav,4000,8.192,32768,AV,,,0,0,,,False,False,68316,CirCor 2022,,,,Absent,Normal,True,,1,7dd244a370305cd92bbd9ba9e46edd04b711c9f5f2f2ff18c205d200f8a26983
D4_training_data_68316_MV,D4,training_data,68316,False,68316_MV,dataset/archive/training_data/training_data/68316_MV.wav,4000,15.152,60608,MV,,,0,0,,,False,False,68316,CirCor 2022,,,,Absent,Normal,True,,1,aa8bbdfd9f5b5ecbdf33f18472ec764f40eadd6f4d13b2f7199a43843f872299
D4_training_data_68316_PV,D4,training_data,68316,False,68316_PV,dataset/archive/training_data/training_data/68316_PV.wav,4000,9.792,39168,PV,,,0,0,,,False,False,68316,CirCor 2022,,,,Absent,Normal,True,,1,7ebcfbb842e9d0962c578d83d7f0b111bc3eeaee28e373e0ed38f421eca57829
D4_training_data_68316_TV,D4,training_data,68316,False,68316_TV,dataset/archive/training_data/training_data/68316_TV.wav,4000,8.592,34368,TV,,,0,0,,,False,False,68316,CirCor 2022,,,,Absent,Normal,True,,1,72679c5c4aca1d076a18f656108ef75a2c282f5cc975ffb3c5586115d046b60b
D4_training_data_68318_AV,D4,training_data,68318,False,68318_AV,dataset/archive/training_data/training_data/68318_AV.wav,4000,11.28,45120,AV,,,0,1,,,False,False,68318,CirCor 2022,,,,Absent,Abnormal,True,,1,35c44d17506a1a6d7e42afd7406a0c30f77daf87f24928f28767abe8f5d7d3a9
D4_training_data_68318_MV,D4,training_data,68318,False,68318_MV,dataset/archive/training_data/training_data/68318_MV.wav,4000,16.16,64640,MV,,,0,1,,,False,False,68318,CirCor 2022,,,,Absent,Abnormal,True,,1,6773dd82b064216f17ecc9426cf2cfc45534ef576d462ed74e1f2661faff4b4c
D4_training_data_68318_PV,D4,training_data,68318,False,68318_PV,dataset/archive/training_data/training_data/68318_PV.wav,4000,16.064,64256,PV,,,0,1,,,False,False,68318,CirCor 2022,,,,Absent,Abnormal,True,,1,9fb963b96a8f0cff85a301f300a6b351950e004fe6a995c31da7cfa3dc69a7fa
D4_training_data_68318_TV,D4,training_data,68318,False,68318_TV,dataset/archive/training_data/training_data/68318_TV.wav,4000,11.84,47360,TV,,,0,1,,,False,False,68318,CirCor 2022,,,,Absent,Abnormal,True,,1,e9ebf274581fe0ea0ae0bcde06e8bfb9ca399b8abde397dc871ea9a8ac6f24c7
D4_training_data_68327_AV,D4,training_data,68327,False,68327_AV,dataset/archive/training_data/training_data/68327_AV.wav,4000,16.688,66752,AV,,,0,1,,,False,False,68327,CirCor 2022,,,,Absent,Abnormal,True,,1,2cb4d8ff2563dcb62a99fdf2427eea7c335b6bf4f0c21c8c6934ac8f0df7a450
D4_training_data_68327_MV,D4,training_data,68327,False,68327_MV,dataset/archive/training_data/training_data/68327_MV.wav,4000,17.088,68352,MV,,,0,1,,,False,False,68327,CirCor 2022,,,,Absent,Abnormal,True,,1,879194e6e8f412058cdd2ee75c1f88397c2b9bf55b379d06f4e8a7388ddfec41
D4_training_data_68327_PV,D4,training_data,68327,False,68327_PV,dataset/archive/training_data/training_data/68327_PV.wav,4000,15.664,62656,PV,,,0,1,,,False,False,68327,CirCor 2022,,,,Absent,Abnormal,True,,1,8b98f6228b37614277634189d08fd5c7a75d37eebc4d3968c3d364a8afab453e
D4_training_data_68327_TV,D4,training_data,68327,False,68327_TV,dataset/archive/training_data/training_data/68327_TV.wav,4000,20.256,81024,TV,,,0,1,,,False,False,68327,CirCor 2022,,,,Absent,Abnormal,True,,1,2466a5181f8d16164def498c56d523c4e0b644acefb6b32b1bf49c4d424e2f8e
D4_training_data_68330_TV,D4,training_data,68330,False,68330_TV,dataset/archive/training_data/training_data/68330_TV.wav,4000,23.68,94720,TV,,,2,1,,,False,False,68330,CirCor 2022,,,,Unknown,Abnormal,True,,1,cafa730c0df186af89fe0d61e65855b6cde6ca90993e2cf174f9c18ce9ba3310
D4_training_data_68337_AV,D4,training_data,68337,False,68337_AV,dataset/archive/training_data/training_data/68337_AV.wav,4000,22.192,88768,AV,,,1,0,,,False,False,68337,CirCor 2022,,,,Present,Normal,True,,1,94ec419b39731d080d04972220a22ee5e6c02ed7244e637e486df78a0911bf7c
D4_training_data_68337_MV,D4,training_data,68337,False,68337_MV,dataset/archive/training_data/training_data/68337_MV.wav,4000,19.088,76352,MV,,,1,0,,,False,False,68337,CirCor 2022,,,,Present,Normal,True,,1,ea19f0dd3ed86f9e92a47e6bfa1d95ba801d4e9f83e4bd28b4c869774899e486
D4_training_data_68337_PV,D4,training_data,68337,False,68337_PV,dataset/archive/training_data/training_data/68337_PV.wav,4000,21.856,87424,PV,,,1,0,,,False,False,68337,CirCor 2022,,,,Present,Normal,True,,1,ffbccd0d0c01fb00df32cbc4e77ceca54510cf910d55eb9202249c2abbe56c50
D4_training_data_68337_TV,D4,training_data,68337,False,68337_TV,dataset/archive/training_data/training_data/68337_TV.wav,4000,31.888,127552,TV,,,1,0,,,False,False,68337,CirCor 2022,,,,Present,Normal,True,,1,ea34ed090d83740a6ea6777e8fbba903b2d7510ecde6905c4b49c9d2a3bd7347
D4_training_data_68347_AV,D4,training_data,68347,False,68347_AV,dataset/archive/training_data/training_data/68347_AV.wav,4000,14.784,59136,AV,,,2,1,,,False,False,68347,CirCor 2022,,,,Unknown,Abnormal,True,,1,d07e7f09206a309e89dac9b37a81e7b4d847ea1be63d501ec9d2329409d121ab
D4_training_data_68347_MV,D4,training_data,68347,False,68347_MV,dataset/archive/training_data/training_data/68347_MV.wav,4000,11.488,45952,MV,,,2,1,,,False,False,68347,CirCor 2022,,,,Unknown,Abnormal,True,,1,e570ce340a2821108f392fec019de36b762b99a2395bd5efce3cb538902c6d64
D4_training_data_68347_PV,D4,training_data,68347,False,68347_PV,dataset/archive/training_data/training_data/68347_PV.wav,4000,8.992,35968,PV,,,2,1,,,False,False,68347,CirCor 2022,,,,Unknown,Abnormal,True,,1,922bbe8a027d505378a5d2e9890106544047dba0ceb6cd6e76a68c07b8b62acf
D4_training_data_68347_TV,D4,training_data,68347,False,68347_TV,dataset/archive/training_data/training_data/68347_TV.wav,4000,10.352,41408,TV,,,2,1,,,False,False,68347,CirCor 2022,,,,Unknown,Abnormal,True,,1,e0d9bc3d5e239a2008ea3ed9bce238667c9711a0615173009e024c1ba9c50bf4
D4_training_data_68359_AV,D4,training_data,68359,False,68359_AV,dataset/archive/training_data/training_data/68359_AV.wav,4000,9.152,36608,AV,,,0,1,,,False,False,68359,CirCor 2022,,,,Absent,Abnormal,True,,1,13803272f79a47bdfc4ab7449cbb9637e154565356146bc8314d2001311a647c
D4_training_data_68359_MV,D4,training_data,68359,False,68359_MV,dataset/archive/training_data/training_data/68359_MV.wav,4000,11.952,47808,MV,,,0,1,,,False,False,68359,CirCor 2022,,,,Absent,Abnormal,True,,1,2e4f48264e6c9016cc151f5d5747dcf25a6aaea6c609fa7ef02955df2cd5e0a6
D4_training_data_68359_PV,D4,training_data,68359,False,68359_PV,dataset/archive/training_data/training_data/68359_PV.wav,4000,16.688,66752,PV,,,0,1,,,False,False,68359,CirCor 2022,,,,Absent,Abnormal,True,,1,aa7c5d307d2fb4901d7924eba468bf26a1c9f72fd5fe40782f2a218d50a9a166
D4_training_data_68359_TV,D4,training_data,68359,False,68359_TV,dataset/archive/training_data/training_data/68359_TV.wav,4000,10.496,41984,TV,,,0,1,,,False,False,68359,CirCor 2022,,,,Absent,Abnormal,True,,1,c9855355ade978f5b5d7d63f78ef060702606d58eee03e5b496d74c01316aa40
D4_training_data_68363_AV,D4,training_data,68363,False,68363_AV,dataset/archive/training_data/training_data/68363_AV.wav,4000,16.32,65280,AV,,,1,1,,,False,False,68363,CirCor 2022,,,,Present,Abnormal,True,,1,2acf92c8fe13383a0e3fbe4dfe672a3d63a9836a2ea3e66c1058303863b73a9b
D4_training_data_68363_MV,D4,training_data,68363,False,68363_MV,dataset/archive/training_data/training_data/68363_MV.wav,4000,16.816,67264,MV,,,1,1,,,False,False,68363,CirCor 2022,,,,Present,Abnormal,True,,1,7a9ac0a16859aa2a80df54be754bf1711c785c2077c18591647b5d9ff3f5dc5f
D4_training_data_68368_AV,D4,training_data,68368,False,68368_AV,dataset/archive/training_data/training_data/68368_AV.wav,4000,16.256,65024,AV,,,0,1,,,False,False,68368,CirCor 2022,,,,Absent,Abnormal,True,,1,321daa6821a20a1c4302d117ba03aa94a4414bed14e30ec2ad8b2691dbca51ec
D4_training_data_68368_MV,D4,training_data,68368,False,68368_MV,dataset/archive/training_data/training_data/68368_MV.wav,4000,17.28,69120,MV,,,0,1,,,False,False,68368,CirCor 2022,,,,Absent,Abnormal,True,,1,8b5950202f01fb86e8b55aface8accc11d20dc246ac1309bf2e6fae799ae9c58
D4_training_data_68368_PV,D4,training_data,68368,False,68368_PV,dataset/archive/training_data/training_data/68368_PV.wav,4000,16.896,67584,PV,,,0,1,,,False,False,68368,CirCor 2022,,,,Absent,Abnormal,True,,1,623af740beeeac13764d69c1e50921b2770c1fbd0f412814680938a83263d4a8
D4_training_data_68368_TV,D4,training_data,68368,False,68368_TV,dataset/archive/training_data/training_data/68368_TV.wav,4000,16.4,65600,TV,,,0,1,,,False,False,68368,CirCor 2022,,,,Absent,Abnormal,True,,1,a07d5cb1687756b0904aa3df830d9d02ca883fda8744c3c328ad15d97d0f3c60
D4_training_data_68374_AV,D4,training_data,68374,False,68374_AV,dataset/archive/training_data/training_data/68374_AV.wav,4000,22.0,88000,AV,,,1,1,,,False,False,68374,CirCor 2022,,,,Present,Abnormal,True,,1,ba053f2111fc70bf2237c6b6a6917da9f75d59b4e2d00daa80d376a63d12c5aa
D4_training_data_68374_MV,D4,training_data,68374,False,68374_MV,dataset/archive/training_data/training_data/68374_MV.wav,4000,20.752,83008,MV,,,1,1,,,False,False,68374,CirCor 2022,,,,Present,Abnormal,True,,1,1c574054b60c81aabca7487f5e9b6cfe506330399f9853f90a043217481249bd
D4_training_data_68377_AV,D4,training_data,68377,False,68377_AV,dataset/archive/training_data/training_data/68377_AV.wav,4000,10.592,42368,AV,,,0,1,,,False,False,68377,CirCor 2022,,,,Absent,Abnormal,True,,1,af3aa972602ef8c56218041fba22d2a741533bf0aa4db0ae17bde348bf7518fd
D4_training_data_68377_MV,D4,training_data,68377,False,68377_MV,dataset/archive/training_data/training_data/68377_MV.wav,4000,16.192,64768,MV,,,0,1,,,False,False,68377,CirCor 2022,,,,Absent,Abnormal,True,,1,77c4fa418c4f798b455754862cbe3d1ba5efb4274bf062d0dfbdfa85c26847bb
D4_training_data_68377_PV,D4,training_data,68377,False,68377_PV,dataset/archive/training_data/training_data/68377_PV.wav,4000,14.592,58368,PV,,,0,1,,,False,False,68377,CirCor 2022,,,,Absent,Abnormal,True,,1,2851909e3566a60944f491666f535286c15b677d8dbaaaeae54e37e5bcefa74e
D4_training_data_68377_TV,D4,training_data,68377,False,68377_TV,dataset/archive/training_data/training_data/68377_TV.wav,4000,13.088,52352,TV,,,0,1,,,False,False,68377,CirCor 2022,,,,Absent,Abnormal,True,,1,c7839a04733ca037493125174b4b744c020bfa9e237dc596a236c0e9f0135a01
D4_training_data_68379_AV,D4,training_data,68379,False,68379_AV,dataset/archive/training_data/training_data/68379_AV.wav,4000,10.592,42368,AV,,,1,1,,,False,False,68379,CirCor 2022,,,,Present,Abnormal,True,,1,74b87bc4ced9d31369af4b691db416ca191de50fa186a74d120e56d76ea0e568
D4_training_data_68379_MV,D4,training_data,68379,False,68379_MV,dataset/archive/training_data/training_data/68379_MV.wav,4000,14.992,59968,MV,,,1,1,,,False,False,68379,CirCor 2022,,,,Present,Abnormal,True,,1,acc2845c11ec54f3f0a24ce94a684982beb6d9754fbe66de685dad910be91df6
D4_training_data_68379_PV,D4,training_data,68379,False,68379_PV,dataset/archive/training_data/training_data/68379_PV.wav,4000,13.2,52800,PV,,,1,1,,,False,False,68379,CirCor 2022,,,,Present,Abnormal,True,,1,71dfc7c80bc4bf8cc843077b84a174c6d9b6b65e7f43098ee8371ef40c17dae3
D4_training_data_68379_TV,D4,training_data,68379,False,68379_TV,dataset/archive/training_data/training_data/68379_TV.wav,4000,11.056,44224,TV,,,1,1,,,False,False,68379,CirCor 2022,,,,Present,Abnormal,True,,1,6b2a2c78ef5202914ee6da938768a45b87d9838ff4016df9fc49cd3bc8a42620
D4_training_data_68394_MV,D4,training_data,68394,False,68394_MV,dataset/archive/training_data/training_data/68394_MV.wav,4000,14.992,59968,MV,,,0,0,,,False,False,68394,CirCor 2022,,,,Absent,Normal,True,,1,5e5cad22fc3ada887cdc5978953081694cfee4cccd3721057f0ab4dd5f8f4eb1
D4_training_data_68394_PV,D4,training_data,68394,False,68394_PV,dataset/archive/training_data/training_data/68394_PV.wav,4000,20.784,83136,PV,,,0,0,,,False,False,68394,CirCor 2022,,,,Absent,Normal,True,,1,e3c31889d5f7b2c482390f0d192c9942c0c9319c7032bd5c017da17a2e36958e
D4_training_data_68395_PV,D4,training_data,68395,False,68395_PV,dataset/archive/training_data/training_data/68395_PV.wav,4000,19.888,79552,PV,,,0,0,,,False,False,68395,CirCor 2022,,,,Absent,Normal,True,,1,c5428e6f4464de25df45bad67ef4391d7b04bae5979c1bb5c8b2e217b5400cca
D4_training_data_68395_TV,D4,training_data,68395,False,68395_TV,dataset/archive/training_data/training_data/68395_TV.wav,4000,21.344,85376,TV,,,0,0,,,False,False,68395,CirCor 2022,,,,Absent,Normal,True,,1,3d819994bafcf76cb06d3ac06ae520493a87e20f68b3dbf6b1758e1fdeb535cd
D4_training_data_68404_MV,D4,training_data,68404,False,68404_MV,dataset/archive/training_data/training_data/68404_MV.wav,4000,14.192,56768,MV,,,0,0,,,False,False,68404,CirCor 2022,,,,Absent,Normal,True,,1,bf656f0bb04a0aa733f24e4cc72a443c065af8be9a7949fa51fac97c139d1681
D4_training_data_68404_PV,D4,training_data,68404,False,68404_PV,dataset/archive/training_data/training_data/68404_PV.wav,4000,16.784,67136,PV,,,0,0,,,False,False,68404,CirCor 2022,,,,Absent,Normal,True,,1,a2969b6151fe047c0c93f4ebd74ceb8e674bdafa4c497a5a03fd2b35cf82a602
D4_training_data_68404_TV,D4,training_data,68404,False,68404_TV,dataset/archive/training_data/training_data/68404_TV.wav,4000,11.744,46976,TV,,,0,0,,,False,False,68404,CirCor 2022,,,,Absent,Normal,True,,1,7c3b6b0d65ca9f24b46f059ec22c321da8aa7526a9869f5d8603662752e648a0
D4_training_data_68406_AV,D4,training_data,68406,False,68406_AV,dataset/archive/training_data/training_data/68406_AV.wav,4000,17.04,68160,AV,,,0,1,,,False,False,68406,CirCor 2022,,,,Absent,Abnormal,True,,1,4fb73ac4fb5028393c2c1c29ed170bda9fecc93af91200149142de30db17fb61
D4_training_data_68406_MV,D4,training_data,68406,False,68406_MV,dataset/archive/training_data/training_data/68406_MV.wav,4000,19.296,77184,MV,,,0,1,,,False,False,68406,CirCor 2022,,,,Absent,Abnormal,True,,1,17c7e0e8535af9f33962608a4913892f61e8d1335b58121025102162c9a013f1
D4_training_data_68406_PV,D4,training_data,68406,False,68406_PV,dataset/archive/training_data/training_data/68406_PV.wav,4000,18.784,75136,PV,,,0,1,,,False,False,68406,CirCor 2022,,,,Absent,Abnormal,True,,1,a71478021600747b3497bee2c5c98c2888c176f95d452427941fc2af5209f7f4
D4_training_data_68406_TV,D4,training_data,68406,False,68406_TV,dataset/archive/training_data/training_data/68406_TV.wav,4000,18.096,72384,TV,,,0,1,,,False,False,68406,CirCor 2022,,,,Absent,Abnormal,True,,1,805697194ee4ea208996933c196de81c3b1b8aaa18aa8b6926fb7b668e706745
D4_training_data_68407_AV,D4,training_data,68407,False,68407_AV,dataset/archive/training_data/training_data/68407_AV.wav,4000,14.544,58176,AV,,,0,0,,,False,False,68407,CirCor 2022,,,,Absent,Normal,True,,1,20bd95d1848f58ad42bc3780bcfabe39cddb45d17c9cec36dc5c9b3d943410d3
D4_training_data_68407_MV,D4,training_data,68407,False,68407_MV,dataset/archive/training_data/training_data/68407_MV.wav,4000,15.184,60736,MV,,,0,0,,,False,False,68407,CirCor 2022,,,,Absent,Normal,True,,1,45fe7460b429dbc4f6e088ed4341b8ec8aea5d02b38aaabd49d2590943c392b0
D4_training_data_68407_PV,D4,training_data,68407,False,68407_PV,dataset/archive/training_data/training_data/68407_PV.wav,4000,16.192,64768,PV,,,0,0,,,False,False,68407,CirCor 2022,,,,Absent,Normal,True,,1,f200aaadf7beef14d4b7790fde07e53ed7a372c026cc3491f7ae1037e1ffeac4
D4_training_data_68407_TV,D4,training_data,68407,False,68407_TV,dataset/archive/training_data/training_data/68407_TV.wav,4000,15.184,60736,TV,,,0,0,,,False,False,68407,CirCor 2022,,,,Absent,Normal,True,,1,b8a9343fd881c41941ecee79707bb119e6ed0e0f1f64e9bbdb0ff935fbb8bffd
D4_training_data_68412_AV,D4,training_data,68412,False,68412_AV,dataset/archive/training_data/training_data/68412_AV.wav,4000,10.384,41536,AV,,,0,0,,,False,False,68412,CirCor 2022,,,,Absent,Normal,True,,1,930fbabc4c76d86ffa70a31ea7217f2e7409d2557ef3188e9c5354c6c8b2dc08
D4_training_data_68412_MV,D4,training_data,68412,False,68412_MV,dataset/archive/training_data/training_data/68412_MV.wav,4000,16.096,64384,MV,,,0,0,,,False,False,68412,CirCor 2022,,,,Absent,Normal,True,,1,e8ccd79b382e1e8b91f73ea74b1c3913838fcdbb658d57778e312a96371019c5
D4_training_data_68412_PV,D4,training_data,68412,False,68412_PV,dataset/archive/training_data/training_data/68412_PV.wav,4000,11.264,45056,PV,,,0,0,,,False,False,68412,CirCor 2022,,,,Absent,Normal,True,,1,cfb0e053c6e2cfb6b720dbf67ee4aeb664d0a674b9397d73d9e33352eaec494b
D4_training_data_68412_TV,D4,training_data,68412,False,68412_TV,dataset/archive/training_data/training_data/68412_TV.wav,4000,12.352,49408,TV,,,0,0,,,False,False,68412,CirCor 2022,,,,Absent,Normal,True,,1,a27db14f009c55bd338ed796f41df2921deab0f109ee4af0f8a1bbd3abdfb5c3
D4_training_data_68413_AV,D4,training_data,68413,False,68413_AV,dataset/archive/training_data/training_data/68413_AV.wav,4000,20.288,81152,AV,,,0,0,,,False,False,68413,CirCor 2022,,,,Absent,Normal,True,,1,9fe3853e542f2fec4d14d21fc6cd7b7c70e6f12abf1105a88ee6d030b0940db7
D4_training_data_68413_MV,D4,training_data,68413,False,68413_MV,dataset/archive/training_data/training_data/68413_MV.wav,4000,20.192,80768,MV,,,0,0,,,False,False,68413,CirCor 2022,,,,Absent,Normal,True,,1,4dabb2c0d128e7579a4eaab46e5e6e56d0794d7f7fa341a4599f24117eead3f6
D4_training_data_68413_PV,D4,training_data,68413,False,68413_PV,dataset/archive/training_data/training_data/68413_PV.wav,4000,20.192,80768,PV,,,0,0,,,False,False,68413,CirCor 2022,,,,Absent,Normal,True,,1,2ca150caf834dbe6b529574fa35108df1e8a9eaf74cba555312e78433a79181c
D4_training_data_68413_TV,D4,training_data,68413,False,68413_TV,dataset/archive/training_data/training_data/68413_TV.wav,4000,20.8,83200,TV,,,0,0,,,False,False,68413,CirCor 2022,,,,Absent,Normal,True,,1,29e2a40268a2429a98e9b9f1232150babc06cd27379700f44f48491e4ab0593a
D4_training_data_68419_AV,D4,training_data,68419,False,68419_AV,dataset/archive/training_data/training_data/68419_AV.wav,4000,7.952,31808,AV,,,0,1,,,False,False,68419,CirCor 2022,,,,Absent,Abnormal,True,,1,dc345439f33cab70365b8d602cde95a787eda560da1fdd5fa813ad5a7510ad85
D4_training_data_68419_MV,D4,training_data,68419,False,68419_MV,dataset/archive/training_data/training_data/68419_MV.wav,4000,24.192,96768,MV,,,0,1,,,False,False,68419,CirCor 2022,,,,Absent,Abnormal,True,,1,f1b4217e264d14adc40a2293ac7c21ace82e73c2eeadbf1f18ebce5e4a5b2f35
D4_training_data_68419_PV,D4,training_data,68419,False,68419_PV,dataset/archive/training_data/training_data/68419_PV.wav,4000,10.464,41856,PV,,,0,1,,,False,False,68419,CirCor 2022,,,,Absent,Abnormal,True,,1,de2d6f787c751f16d075a0736084b695c7f71c1a4b734cbcebf4da75eee9db81
